news_context,label,category,source_type,news_id,generated_at,meta_intent,meta_style
नेपाल पर्यटन बोर्डले नयाँ विदेशी टूरिस्ट पॅकेजको घोषणा गर्‍यो। यसमा हिमालयको ट्रेकिङ र सांस्कृतिक भ्रमण समावेश छ।,0,tourism,online_portal,NP_0004479,2026-01-15T21:20:57.319046,informative,formal
नेपाल पर्यटन बोर्डले सबै नागरिकलाई १००० किलोमीटरको टूरिस्ट ट्रिप फ्री दिने घोषणा गर्‍यो। यो दावीको वैधता पुष्टि भएको छैन।,1,tourism,social_media,NP_0004480,2026-01-15T21:20:57.319049,misleading,sensational
शिक्षा मन्त्रालयले २०२४-२५ शैक्षिक वर्षको पाठ्यक्रम सुधारको घोषणा गर्‍यो। यसले डिजिटल शिक्षण र STEM विषयमा बल पुर्याउने अपेक्षा छ।,0,education,official_website,NP_0004481,2026-01-15T21:20:57.319052,informative,formal
शिक्षा मन्त्रालयले सबै प्राथमिक विद्यालयलाई १००० रुपयाको मोबाइल फोन अनुदान दिने घोषणा गर्‍यो। यो दावीको कुनै आधिकारिक पुष्टि छैन।,1,education,social_media,NP_0004482,2026-01-15T21:20:57.319056,misleading,sensational
काठमाण्डौमा भएको चोरीको घटनामा पुलिसले २० जना अपराधीलाई पक्राउ गरेको छ। अनुसन्धान जारी छ।,0,crime,online_portal,NP_0004483,2026-01-15T21:20:57.319059,informative,formal
काठमाण्डौमा भएको चोरीको घटनामा पुलिसले १०० जना अपराधीलाई फाँसी दिने घोषणा गर्‍यो। यो दावीको वैधता पुष्टि भएको छैन।,1,crime,social_media,NP_0004484,2026-01-15T21:20:57.319062,misleading,sensational
नेपाल सरकारले भूकम्प तयारी कार्यक्रमको घोषणा गर्‍यो। यसमा आपतकालीन निकासी अभ्यास र जनचेतना कार्यक्रम समावेश छ।,0,disaster,official_website,NP_0004485,2026-01-15T21:20:57.319066,informative,formal
नेपाल सरकारले सबै नागरिकलाई १००० किलोमीटरको आपतकालीन निकासी योजना घोषणा गर्‍यो। यो दावीको कुनै आधिकारिक पुष्टि छैन।,1,disaster,social_media,NP_0004486,2026-01-15T21:20:57.319069,misleading,sensational
"शीर्षक: प्रधानमन्त्री दिपक पाण्डेले आजैको संसदमा नयाँ शिक्षा नीति घोषणा गरे।
काठमाण्डौ – प्रधानमन्त्री दिपक पाण्डेले आजैको संसदमा २०२६‑२०७३ को शिक्षा नीति घोषणा गरे जसमा प्राथमिकदेखि उच्च शिक्षा सम्मको पाठ्यक्रममा डिजिटल साक्षरता र STEM कार्यक्रमलाई प्रमुख स्थान दिइएको छ।",0,politics,official_website,NP_0004487,2026-01-15T21:22:00.467621,informative,formal
"शीर्षक: नपालेको भुक्तानी प्रणालीमा ५% को नयाँ कर लागू हुने घोषणा
काठमाण्डौ – वित्त मन्त्रालयले घोषणा गरेको छ कि २०२६‑२०७३ को बजेटमा सबै अनलाइन भुक्तानीमा ५% को नयाँ कर लागू हुनेछ।",0,economy,newspaper,NP_0004488,2026-01-15T21:22:00.467656,informative,formal
